timestamp,open,high,low,close,volume,candle_range
2023-12-15 03:56:00,16556.5,16556.5,16556.5,16556.5,1,0.0
2023-12-15 04:22:00,16563.25,16563.25,16563.25,16563.25,6,0.0
2023-12-15 04:23:00,16563.5,16563.5,16563.5,16563.5,1,0.0
2023-12-15 04:27:00,16561.0,16561.0,16561.0,16561.0,1,0.0
2023-12-15 04:33:00,16561.25,16561.25,16561.25,16561.25,1,0.0
2023-12-15 04:35:00,16561.25,16561.25,16561.25,16561.25,1,0.0
2023-12-15 04:38:00,16562.5,16562.5,16562.5,16562.5,1,0.0
2023-12-15 04:39:00,16562.75,16562.75,16562.75,16562.75,1,0.0
2023-12-15 04:40:00,16561.75,16561.75,16561.75,16561.75,5,0.0
2023-12-15 04:42:00,16562.5,16562.5,16562.5,16562.5,1,0.0
2023-12-15 04:47:00,16561.0,16561.0,16561.0,16561.0,2,0.0
2023-12-15 04:48:00,16561.0,16561.0,16561.0,16561.0,1,0.0
2023-12-15 04:54:00,16559.0,16559.0,16559.0,16559.0,1,0.0
2023-12-15 05:03:00,16560.75,16560.75,16560.75,16560.75,2,0.0
2023-12-15 05:05:00,16559.25,16559.25,16559.25,16559.25,1,0.0
2023-12-15 05:06:00,16559.25,16559.25,16559.25,16559.25,1,0.0
2023-12-15 05:12:00,16560.75,16560.75,16560.75,16560.75,1,0.0
2023-12-15 05:24:00,16555.75,16555.75,16555.75,16555.75,1,0.0
2023-12-15 05:27:00,16554.25,16554.25,16554.25,16554.25,1,0.0
2023-12-15 05:31:00,16556.0,16556.0,16556.0,16556.0,1,0.0
2023-12-15 05:33:00,16555.0,16555.0,16555.0,16555.0,3,0.0
2023-12-15 05:46:00,16553.25,16553.25,16553.25,16553.25,2,0.0
2023-12-15 05:47:00,16554.0,16554.0,16554.0,16554.0,1,0.0
2023-12-15 06:08:00,16559.75,16559.75,16559.75,16559.75,1,0.0
2023-12-15 06:12:00,16557.5,16557.5,16557.5,16557.5,4,0.0
2023-12-15 06:16:00,16556.5,16556.5,16556.5,16556.5,1,0.0
2023-12-15 06:21:00,16554.25,16554.25,16554.25,16554.25,1,0.0
2023-12-15 06:24:00,16555.0,16555.0,16555.0,16555.0,8,0.0
2023-12-15 06:25:00,16554.75,16554.75,16554.75,16554.75,1,0.0
2023-12-15 06:27:00,16555.75,16555.75,16555.75,16555.75,2,0.0
2023-12-15 06:28:00,16555.5,16555.5,16555.5,16555.5,1,0.0
2023-12-15 06:29:00,16555.5,16555.5,16555.5,16555.5,1,0.0
2023-12-15 06:35:00,16558.5,16558.5,16558.5,16558.5,2,0.0
2023-12-15 06:36:00,16558.25,16558.25,16558.25,16558.25,1,0.0
2023-12-15 06:39:00,16555.75,16555.75,16555.75,16555.75,1,0.0
2023-12-15 06:40:00,16555.75,16555.75,16555.75,16555.75,3,0.0
2023-12-15 06:43:00,16558.0,16558.0,16558.0,16558.0,1,0.0
2023-12-15 06:48:00,16557.0,16557.0,16557.0,16557.0,3,0.0
2023-12-15 06:50:00,16556.5,16556.5,16556.5,16556.5,1,0.0
2023-12-15 06:53:00,16559.0,16559.0,16559.0,16559.0,1,0.0
2023-12-15 07:48:00,16585.0,16585.0,16585.0,16585.0,4,0.0
2023-12-15 07:50:00,16586.0,16586.0,16586.0,16586.0,5,0.0
2023-12-15 07:51:00,16584.75,16584.75,16584.75,16584.75,2,0.0
2023-12-15 07:52:00,16584.75,16584.75,16584.75,16584.75,1,0.0
2023-12-15 07:53:00,16584.75,16584.75,16584.75,16584.75,2,0.0
2023-12-15 07:54:00,16584.75,16584.75,16584.75,16584.75,4,0.0
2023-12-15 08:08:00,16586.0,16586.0,16586.0,16586.0,1,0.0
2023-12-15 08:09:00,16585.75,16585.75,16585.75,16585.75,4,0.0
2023-12-15 08:19:00,16585.25,16585.25,16585.25,16585.25,1,0.0
2023-12-15 08:50:00,16579.25,16579.25,16579.25,16579.25,1,0.0
2023-12-15 08:58:00,16587.0,16587.0,16587.0,16587.0,4,0.0
2023-12-15 09:30:00,16595.75,16595.75,16595.75,16595.75,1,0.0
2023-12-15 09:33:00,16593.75,16593.75,16593.75,16593.75,1,0.0
2023-12-15 09:42:00,16594.0,16594.0,16594.0,16594.0,1,0.0
2023-12-15 09:48:00,16597.25,16597.25,16597.25,16597.25,2,0.0
2023-12-15 09:51:00,16596.5,16596.5,16596.5,16596.5,1,0.0
2023-12-15 09:52:00,16596.5,16596.5,16596.5,16596.5,2,0.0
2023-12-15 10:16:00,16596.5,16596.5,16596.5,16596.5,1,0.0
2023-12-15 10:29:00,16598.25,16598.25,16598.25,16598.25,1,0.0
2023-12-15 10:56:00,16590.25,16590.25,16590.25,16590.25,1,0.0
2023-12-15 11:27:00,16601.25,16601.25,16601.25,16601.25,1,0.0
2023-12-15 11:35:00,16603.0,16603.0,16603.0,16603.0,1,0.0
2023-12-15 11:38:00,16602.5,16602.5,16602.5,16602.5,1,0.0
2023-12-15 11:40:00,16601.5,16601.5,16601.5,16601.5,1,0.0
2023-12-15 11:43:00,16601.25,16601.25,16601.25,16601.25,1,0.0
2023-12-15 11:52:00,16604.5,16604.5,16604.5,16604.5,1,0.0
2023-12-15 11:55:00,16603.5,16603.5,16603.5,16603.5,2,0.0
2023-12-15 11:59:00,16598.75,16598.75,16598.75,16598.75,1,0.0
2023-12-15 12:09:00,16599.5,16599.5,16599.5,16599.5,1,0.0
2023-12-15 12:12:00,16598.5,16598.5,16598.5,16598.5,1,0.0
2023-12-15 12:19:00,16596.25,16596.25,16596.25,16596.25,1,0.0
2023-12-15 12:27:00,16600.5,16600.5,16600.5,16600.5,2,0.0
2024-01-14 21:33:00,16955.0,16955.0,16955.0,16955.0,2,0.0
2024-01-30 05:15:00,17715.0,17715.0,17715.0,17715.0,1,0.0
2024-02-03 16:21:00,17686.0,17686.0,17686.0,17686.0,2,0.0
2024-02-05 22:01:00,17702.75,17702.75,17702.75,17702.75,2,0.0
2024-02-08 04:32:00,17850.5,17850.5,17850.5,17850.5,14,0.0
2024-02-08 04:59:00,17850.75,17850.75,17850.75,17850.75,9,0.0
2024-02-10 02:55:00,18037.75,18037.75,18037.75,18037.75,1,0.0
2024-02-12 02:50:00,18033.75,18033.75,18033.75,18033.75,1,0.0
2024-02-12 03:08:00,18033.5,18033.5,18033.5,18033.5,3,0.0
2024-02-12 04:25:00,18032.75,18032.75,18032.75,18032.75,2,0.0
2024-02-24 22:23:00,17961.0,17961.0,17961.0,17961.0,1,0.0
2024-02-24 22:31:00,17961.0,17961.0,17961.0,17961.0,1,0.0
2024-02-25 16:28:00,17961.0,17961.0,17961.0,17961.0,2,0.0
2024-02-25 16:46:00,17961.0,17961.0,17961.0,17961.0,1,0.0
2024-03-10 19:21:00,18303.0,18303.0,18303.0,18303.0,2,0.0
2024-03-10 20:34:00,18303.0,18303.0,18303.0,18303.0,2,0.0
2024-03-15 21:01:00,18063.5,18063.5,18063.5,18063.5,7,0.0
2024-03-31 20:29:00,18465.25,18465.25,18465.25,18465.25,2,0.0
2024-04-04 03:10:00,18447.5,18447.5,18447.5,18447.5,8,0.0
2024-04-07 20:02:00,18310.5,18310.5,18310.5,18310.5,2,0.0
2024-04-08 22:52:00,18314.0,18314.0,18314.0,18314.0,14,0.0
2024-04-21 13:08:00,17180.0,17180.0,17180.0,17180.0,2,0.0
2024-05-04 18:56:00,18027.75,18027.75,18027.75,18027.75,1,0.0
2024-05-05 01:36:00,18027.75,18027.75,18027.75,18027.75,1,0.0
2024-05-12 15:54:00,18239.75,18239.75,18239.75,18239.75,2,0.0
2024-05-12 19:22:00,18239.75,18239.75,18239.75,18239.75,1,0.0
2024-05-19 20:30:00,18634.0,18634.0,18634.0,18634.0,2,0.0
2024-05-19 21:08:00,18634.0,18634.0,18634.0,18634.0,1,0.0
2024-05-21 04:58:00,18753.75,18753.75,18753.75,18753.75,3,0.0
2024-06-02 17:47:00,18571.75,18571.75,18571.75,18571.75,2,0.0
2024-06-02 20:58:00,18571.75,18571.75,18571.75,18571.75,1,0.0
2024-06-07 04:59:00,19089.0,19089.0,19089.0,19089.0,6,0.0
2024-06-08 18:39:00,19031.0,19031.0,19031.0,19031.0,2,0.0
2024-06-17 04:15:00,19960.5,19960.5,19960.5,19960.5,7,0.0
2024-06-17 04:24:00,19962.0,19962.0,19962.0,19962.0,4,0.0
2024-06-17 04:40:00,19957.75,19957.75,19957.75,19957.75,5,0.0
2024-06-19 03:59:00,20219.5,20219.5,20219.5,20219.5,4,0.0
2024-06-19 04:59:00,20216.5,20216.5,20216.5,20216.5,4,0.0
2024-06-30 20:31:00,19967.0,19967.0,19967.0,19967.0,2,0.0
2024-07-04 10:23:00,20402.25,20402.25,20402.25,20402.25,4,0.0
2024-07-07 14:14:00,20590.25,20590.25,20590.25,20590.25,4,0.0
2024-07-16 21:07:00,20587.5,20587.5,20587.5,20587.5,20,0.0
2024-07-17 21:26:00,20017.0,20017.0,20017.0,20017.0,2,0.0
2024-07-21 17:52:00,19701.5,19701.5,19701.5,19701.5,2,0.0
2024-07-26 22:44:00,19175.75,19175.75,19175.75,19175.75,2,0.0
2024-07-28 19:56:00,19175.75,19175.75,19175.75,19175.75,2,0.0
2024-08-02 22:41:00,18509.75,18509.75,18509.75,18509.75,2,0.0
2024-08-02 22:57:00,18509.75,18509.75,18509.75,18509.75,2,0.0
2024-08-03 02:01:00,18509.75,18509.75,18509.75,18509.75,2,0.0
2024-08-05 21:01:00,18139.5,18139.5,18139.5,18139.5,2,0.0
2024-08-09 21:01:00,18602.75,18602.75,18602.75,18602.75,6,0.0
2024-08-25 13:43:00,19777.75,19777.75,19777.75,19777.75,2,0.0
2024-08-25 16:54:00,19777.75,19777.75,19777.75,19777.75,1,0.0
2024-08-30 23:36:00,19594.0,19594.0,19594.0,19594.0,2,0.0
2024-08-31 00:17:00,19594.0,19594.0,19594.0,19594.0,2,0.0
2024-08-31 00:24:00,19594.0,19594.0,19594.0,19594.0,2,0.0
2024-08-31 00:25:00,19594.0,19594.0,19594.0,19594.0,2,0.0
2024-08-31 16:08:00,19594.0,19594.0,19594.0,19594.0,2,0.0
2024-08-31 20:21:00,19594.0,19594.0,19594.0,19594.0,1,0.0
2024-09-01 19:31:00,19594.0,19594.0,19594.0,19594.0,1,0.0
2024-09-04 21:01:00,18962.25,18962.25,18962.25,18962.25,3,0.0
2024-09-06 21:01:00,18377.5,18377.5,18377.5,18377.5,5,0.0
2024-09-16 04:52:00,19765.5,19765.5,19765.5,19765.5,2,0.0
2024-09-16 05:00:00,19764.75,19764.75,19764.75,19764.75,2,0.0
2024-09-18 02:48:00,19471.5,19471.5,19471.5,19471.5,1,0.0
2024-09-21 18:15:00,20014.5,20014.5,20014.5,20014.5,1,0.0
2024-09-21 18:16:00,20014.5,20014.5,20014.5,20014.5,1,0.0
2024-09-21 18:33:00,20014.5,20014.5,20014.5,20014.5,1,0.0
2024-09-21 18:34:00,20014.5,20014.5,20014.5,20014.5,1,0.0
2024-09-22 01:28:00,20014.5,20014.5,20014.5,20014.5,1,0.0
2024-09-22 01:43:00,20014.5,20014.5,20014.5,20014.5,1,0.0
2024-09-22 20:27:00,20014.5,20014.5,20014.5,20014.5,1,0.0
2024-09-25 21:27:00,20241.5,20241.5,20241.5,20241.5,2,0.0
2024-09-26 21:21:00,20346.0,20346.0,20346.0,20346.0,2,0.0
2024-09-28 02:41:00,20194.0,20194.0,20194.0,20194.0,2,0.0
2024-09-28 14:48:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-28 15:05:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-28 16:42:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-28 18:51:00,20194.0,20194.0,20194.0,20194.0,2,0.0
2024-09-28 19:09:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-28 20:35:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-28 23:47:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-29 10:14:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-29 14:25:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-29 14:38:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-09-29 17:03:00,20194.0,20194.0,20194.0,20194.0,1,0.0
2024-10-11 22:24:00,20412.25,20412.25,20412.25,20412.25,1,0.0
2024-10-12 13:16:00,20412.25,20412.25,20412.25,20412.25,2,0.0
2024-10-12 16:48:00,20412.25,20412.25,20412.25,20412.25,4,0.0
2024-10-12 16:55:00,20412.25,20412.25,20412.25,20412.25,3,0.0
2024-10-12 22:00:00,20412.25,20412.25,20412.25,20412.25,2,0.0
2024-10-13 15:23:00,20412.25,20412.25,20412.25,20412.25,2,0.0
2024-10-13 18:08:00,20412.25,20412.25,20412.25,20412.25,2,0.0
2024-10-18 22:22:00,20484.25,20484.25,20484.25,20484.25,1,0.0
2024-10-20 19:13:00,20484.25,20484.25,20484.25,20484.25,1,0.0
2024-10-27 18:23:00,20477.25,20477.25,20477.25,20477.25,1,0.0
2024-10-27 19:22:00,20477.25,20477.25,20477.25,20477.25,1,0.0
2024-11-24 17:19:00,20878.5,20878.5,20878.5,20878.5,1,0.0
2024-11-30 15:28:00,20991.5,20991.5,20991.5,20991.5,1,0.0
2024-12-01 00:20:00,20991.5,20991.5,20991.5,20991.5,1,0.0
2024-12-01 01:05:00,20991.5,20991.5,20991.5,20991.5,1,0.0
2024-12-01 07:06:00,20991.5,20991.5,20991.5,20991.5,1,0.0
2024-12-01 17:10:00,20991.5,20991.5,20991.5,20991.5,1,0.0
2024-12-01 21:53:00,20991.5,20991.5,20991.5,20991.5,1,0.0
2024-12-08 15:30:00,21634.0,21634.0,21634.0,21634.0,1,0.0
2024-12-08 21:35:00,21634.0,21634.0,21634.0,21634.0,1,0.0
